id,genres,title,original_language,vote_count,popularity
9546,ActionCrimeThriller,Ricochet,en,81.0,5.462639
334298,ActionComedyFantasy,Monster Hunt,zh,81.0,5.361771
250,ActionComedyCrime,In China They Eat Dogs,da,81.0,5.06264
9770,ActionDramaThriller,Mad City,en,81.0,4.909738
39104,ActionAnimation,Dragon Ball Z: Super Android 13,ja,81.0,4.854487000000001
39324,ActionAnimationAdventure,Dragon Ball Z: The History of Trunks,ja,81.0,3.7812959999999998
13054,ActionAdventureCrimeDramaThriller,Rise of the Footsoldier,en,80.0,11.397219
11443,ActionCrimeDramaHistory,Dead Presidents,en,80.0,9.87957
13754,ActionAdventureAnimation,Tekkonkinkreet,ja,80.0,7.020628
8349,ActionAdventureDramaHistoryWar,The Red Baron,de,80.0,4.918419
26170,ActionCrimeDramaThriller,Coogan's Bluff,en,80.0,4.60692
403605,ActionThriller,Headshot,id,80.0,4.470779
11851,ActionAdventureCrimeDramaMysteryThriller,The Presidio,en,80.0,3.768935
14851,ActionThriller,The Escapist,en,79.0,10.430028
27932,ActionAdventureDramaThriller,Airport 1975,en,79.0,8.480501
2487,ActionDramaThriller,Lady Snowblood,ja,79.0,7.228457000000001
247182,ActionDramaThriller,El nino,es,79.0,5.818608
6,ActionThrillerCrime,Judgment Night,en,79.0,5.538671
19277,ActionDramaThriller,In Hell,en,79.0,5.255138
9017,ActionAdventureHorror,Outpost,en,79.0,5.004215
11463,ActionDramaHistoryWar,Battle of Britain,en,79.0,4.822357
39102,ActionAnimationAdventure,Dragon Ball Z: Lord Slug,ja,79.0,3.961243
14396,ActionComedyCrime,Code Name: The Cleaner,en,78.0,11.107148
9389,ActionAnimationScience Fiction,Renaissance,fr,78.0,9.746725
13491,ActionAdventureDramaRomance,Arn: The Knight Templar,sv,78.0,7.294411
2370,ActionDramaMysteryThriller,Topaz,en,78.0,5.757907
9584,ActionComedyDrama,Convoy,en,78.0,4.925738
61717,ActionAdventureFamilyTV Movie,Wendy Wu: Homecoming Warrior,en,78.0,4.784180999999999
255268,Action,Bad Ass 2: Bad Asses,en,77.0,7.164553999999999
14943,Action,Crows Zero,ja,77.0,6.110693
30974,ActionThrillerHorror,High Lane,fr,77.0,5.055333999999999
54445,ActionCrimeThriller,S.W.A.T.: Firefight,en,77.0,5.024828
35138,ActionComedyAdventure,Little Big Soldier,zh,77.0,4.691882
11367,ActionComedy,Odds and Evens,it,77.0,0.19213
11123,ActionDramaThriller,Earthquake,en,76.0,6.657792
362703,ActionAdventureThrillerWestern,Diablo,en,76.0,5.809983
124157,ActionCrime,The Thieves,ko,76.0,3.8630160000000004
85414,ActionThriller,Brake,en,75.0,9.213358
19384,ActionThrillerScience FictionCrimeHorror,Dark Angel,en,75.0,7.958502
10350,ActionScience Fiction,Wing Commander,en,75.0,5.924059
283589,ActionAdventureComedyRomanceThriller,Bang Bang!,hi,75.0,5.558673000000001
13177,ActionDrama,Battle in Seattle,en,75.0,4.5186459999999995
244316,ActionHorrorThriller,Into the Grizzly Maze,en,74.0,15.860139000000002
14073,ActionAdventureDramaHistoryRomance,Jodhaa Akbar,hi,74.0,12.237488
11422,ActionDramaHistoryWar,Midway,en,74.0,10.836557
14830,ActionAnimationFamilyFantasyScience Fiction,Doctor Strange,en,74.0,10.025136999999999
14003,ActionAdventureAnimationDrama,Fullmetal Alchemist the Movie: Conqueror of Shamballa,ja,74.0,9.515414999999999
14373,ActionCrimeThriller,Death Wish 2,en,74.0,7.965003
199420,ActionComedy,Pawn Shop Chronicles,en,74.0,6.6371139999999995
9456,ActionScience FictionThriller,The Crow: Salvation,en,74.0,6.3112010000000005
256092,ActionComedyCrime,Drive Hard,en,74.0,6.004189
14576,ActionThrillerCrime,Shade,en,74.0,5.864457
13905,ActionComedyRomanceScience FictionThriller,Farscape: The Peacekeeper Wars,en,74.0,5.715534
399173,ActionCrimeThriller,The Assignment,en,74.0,5.522361
10348,ActionThriller,Thunderbolt,cn,74.0,4.542915
3482,ActionDramaThrillerWar,The Train,en,74.0,4.412564
10905,ActionComedy,The Man with One Red Shoe,en,74.0,4.006022
21724,ActionComedyMusic,Dance Flick,en,73.0,9.389891
58626,ActionThriller,The Hit List,en,73.0,5.658506
377985,ActionDramaThriller,Fan,hi,73.0,5.1278760000000005
7916,ActionScience FictionThriller,Far Cry,en,73.0,4.845377
46523,ActionComedy,New Kids Turbo,nl,73.0,4.330658000000001
13127,ActionCrimeDramaThriller,SPL: Kill Zone,zh,72.0,8.416631
11841,ActionAdventure,The 36th Chamber of Shaolin,cn,72.0,7.261696000000001
16384,ActionComedy,My Blue Heaven,en,72.0,5.4516230000000006
10090,ActionAdventureComedyCrime,Reno 911!: Miami,en,72.0,4.468247
284514,ActionComedy,Spy Time,es,72.0,4.03651
9548,ActionComedyThrillerCrimeMystery,The Adventures of Ford Fairlane,en,72.0,3.834949
39227,ActionAdventureComedyDramaFamilyRomance,When in Rome,en,72.0,3.732537
2926,ActionAdventureComedyDrama,The Three Musketeers,en,71.0,11.811966
1672,ActionAdventureThriller,The Professional,en,71.0,10.093285
12500,ActionAdventure,American Ninja,en,71.0,7.314536
12224,ActionAdventureFamilyFantasyScience Fiction,Dinotopia,en,71.0,6.979858
14475,ActionComedy,Used Cars,en,71.0,6.963023
13938,ActionAdventureComedy,The Last Dragon,en,71.0,6.830599
980,ActionDramaWestern,The Ox-Bow Incident,en,71.0,5.546182
299824,ActionAdventureFantasy,Mojin: The Lost Legend,zh,71.0,4.209701
33875,ActionAdventureAnimationFantasy,Pokemon Heroes: Latios and Latias,cs,71.0,4.01309
39323,ActionAnimation,Dragon Ball Z: Bardock - The Father of Goku,ja,71.0,3.9599330000000004
217923,ActionCrimeFantasyAdventure,Young Detective Dee: Rise of the Sea Dragon,zh,70.0,14.164519
9710,ActionAdventureComedy,Allan Quatermain and the Lost City of Gold,en,70.0,10.877201
396263,ActionAnimationHorrorScience Fiction,Gantz:O,ja,70.0,8.658666
10473,ActionAdventureComedyFantasy,DragonHeart: A New Beginning,en,70.0,8.319796
104329,ActionThrillerMystery,Last Passenger,en,70.0,7.8725570000000005
11018,ActionCrimeDramaThriller,Year of the Dragon,en,70.0,7.505786
35854,Action,Flash Point,zh,70.0,7.039209
13612,ActionAdventureComedy,Cheech & Chong's Next Movie,en,70.0,6.194478
153738,ActionHorror,Frankenstein's Army,en,70.0,5.451583
178446,ActionDramaWarHistory,Generation War,de,70.0,5.127594
277432,ActionComedyCrime,Happy New Year,hi,70.0,4.631533999999999
7227,ActionAdventureDramaThriller,Airport '77,en,69.0,9.394776
9501,ActionCrime,Crying Freeman,en,69.0,7.603066
19403,ActionCrimeThriller,The Mechanic,en,69.0,5.266983
24748,ActionDramaWestern,Hud,en,69.0,4.526285
254869,ActionComedy,Torrente 5: Operacion Eurovegas,es,69.0,4.207751
339116,ActionAdventureComedyFantasyScience FictionThriller,Maximum Ride,en,69.0,4.055025
24873,ActionCrimeDramaThriller,Death Wish 3,en,68.0,12.829903999999999
11537,ActionComedy,Snake in the Eagle's Shadow,cn,68.0,10.752763
14522,ActionAdventureDramaFamily,Black Beauty,en,68.0,8.398845
3101,ActionComedyCrime,I Love You to Death,en,68.0,8.112160000000001
11198,ActionAdventureComedyRomance,City Hunter,cn,68.0,8.087053
17501,ActionDramaThriller,Don : The Chase Begins Again,hi,68.0,7.633636
5146,ActionComedy,The In-Laws,en,68.0,6.585107000000001
11300,ActionComedyDramaRomance,Something Wild,en,68.0,4.737529
12395,ActionAdventureCrimeMysteryThriller,Thunderheart,en,68.0,3.212558
13964,ActionAdventureComedyCrimeHorrorThriller,The Machine Girl,ja,68.0,2.952202
1058,ActionDramaRomanceThriller,Breathless,en,67.0,7.587797
14034,ActionComedy,What's the Worst That Could Happen?,en,67.0,6.739364999999999
57585,ActionThrillerFantasyCrime,Elephant White,en,67.0,6.459079
14854,ActionCrimeDramaRomanceThrillerWestern,Lone Wolf McQuade,en,67.0,5.839893
11564,ActionDramaHorrorCrimeThriller,Class of 1984,en,67.0,4.821182
16806,ActionComedyThrillerCrime,Johnny Dangerously,en,67.0,4.063135
29425,ActionHorrorThriller,The Crazies,en,67.0,3.7392260000000004
25768,ActionComedy,"Steamboat Bill, Jr.",en,66.0,7.518657000000001
10640,ActionAdventureScience FictionThriller,Futureworld,en,66.0,6.265857
22383,ActionAdventureWestern,The Professionals,en,66.0,5.032092
209764,ActionCrimeThriller,The Terror Live,ko,66.0,2.973751
6077,ActionThriller,13 Tzameti,fr,66.0,2.38476
12764,ActionAdventureWar,Missing in Action 2: The Beginning,en,65.0,9.110348
264337,ActionDramaFamily,Spare Parts,en,65.0,6.856419
280795,ActionDramaCrimeRomance,Haider,hi,65.0,6.024652
37498,ActionAdventureThriller,Knock Off,en,65.0,5.2137139999999995
2436,ActionAdventureComedyScience Fiction,Double Dragon,en,65.0,5.190767
41109,ActionThriller,Don 2: The King is Back,hi,65.0,4.9496400000000005
11330,ActionThrillerCrime,Pusher III: I'm the Angel of Death,da,65.0,4.2068970000000006
51533,ActionComedyDocumentary,Let the Bullets Fly,zh,65.0,3.8773760000000004
11532,ActionAdventureDrama,The Emerald Forest,en,64.0,19.520733
265851,ActionThriller,No Tears for the Dead,ko,64.0,6.737603999999999
326284,Action,Pound of Flesh,en,64.0,5.135262
11037,ActionThrillerWar,Iron Eagle,en,64.0,4.33058
9262,ActionComedyRomance,My Mom's New Boyfriend,en,64.0,3.70379
120475,ActionAnimationAdventure,Dragon Ball: Episode of Bardock,ja,64.0,3.2213
383121,ActionComedy,Kindergarten Cop 2,en,63.0,13.927597
12253,ActionDrama,Biker Boyz,en,63.0,11.269558
22311,ActionComedyWar,The Inglorious Bastards,it,63.0,9.461686
13396,ActionAdventureAnimationFamilyFantasy,The Snowman,en,63.0,7.373338
44877,ActionThrillerCrimeRomance,4.3.2.1,en,63.0,5.805666
34314,ActionThrillerCrime,Turbulence,en,63.0,5.304043
11209,ActionAdventureDramaHistoryWestern,The Alamo,en,63.0,4.73816
4627,ActionFantasyHorror,Krabat and the Legend of the Satanic Mill,de,63.0,4.562917
321494,Action,The Man with the Iron Fists 2,en,63.0,3.98978
5227,ActionAdventureComedyFantasyScience Fiction,Hercules in New York,en,63.0,3.97439
367551,ActionComedyScience Fiction,American Hero,en,63.0,3.747935
7010,ActionThrillerWar,The Wild Geese,en,62.0,13.696437
31967,ActionAdventureAnimationHorror,Dante's Inferno: An Animated Epic,en,62.0,13.157995000000001
10081,ActionAdventureCrimeDrama,The Principal,en,62.0,8.332485
5471,ActionAdventureDramaFantasy,Beowulf & Grendel,en,62.0,5.606454
13495,Action,Alatriste,es,62.0,5.035414
182131,ActionAnimationComedyFantasy,Little Witch Academia,ja,62.0,4.7670580000000005
9660,ActionComedyRomance,Operation Petticoat,en,62.0,3.918878
17006,ActionComedy,I'm Gonna Git You Sucka,en,62.0,3.71926
11853,ActionAdventureComedyDramaWestern,Bad Girls,en,61.0,14.644772
1872,ActionAdventureHorrorThriller,Rise: Blood Hunter,en,61.0,4.482739
11143,ActionComedyDramaThriller,Tai-Chi Master,en,61.0,3.193491
19703,ActionDrama,A Wednesday!,hi,61.0,3.143929
9311,ActionCrimeDramaMysteryThriller,Smilla's Sense of Snow,en,61.0,3.132331
11144,ActionComedy,They Called Him Bulldozer,it,61.0,2.6668119999999997
20762,ActionThriller,The Substitute,en,60.0,10.685369999999999
73500,ActionCrimeComedyRomance,You May Not Kiss the Bride,en,60.0,9.664896
9455,ActionCrimeMysteryThriller,The Corruptor,en,60.0,9.208831
14603,ActionComedyCrime,Kuffs,en,60.0,6.370387
14235,ActionAdventureDramaHorrorScience FictionThriller,Eden Log,en,60.0,5.825183
6499,ActionAdventureFamilyFantasyScience FictionThriller,Turbo: A Power Rangers Movie,en,60.0,5.436744999999999
154030,ActionDrama,The Tower,ko,60.0,4.107272
174733,ActionThriller,Metro,ru,60.0,3.8873309999999996
16205,ActionComedyHorror,Jack Brooks: Monster Slayer,en,60.0,3.88291
9458,ActionDramaThriller,Desperate Measures,en,60.0,3.713996
402907,ActionComedy,Odd Job,fr,60.0,3.235725
15573,ActionAdventureDramaWestern,The Cowboys,en,60.0,3.189566
256569,ActionDramaCrimeThriller,Trespass Against Us,en,59.0,11.480378
140818,ActionAdventure,Ragnarok,no,59.0,11.365247
5923,ActionAdventureDramaWarRomance,The Sand Pebbles,en,59.0,11.354247
28966,ActionDramaRomanceWar,Wings,en,59.0,8.545698
315,ActionCrime,"Faster, Pussycat! Kill! Kill!",en,59.0,4.220541000000001
204553,ActionCrime,Cold Eyes,ko,59.0,3.256125
14676,ActionAdventureDramaWestern,A Man Called Horse,en,58.0,14.35552
9409,ActionComedy,Another Stakeout,en,58.0,12.967239
248611,ActionThriller,Mea Culpa,fr,58.0,10.474896000000001
75948,ActionFantasy,The Sorcerer and the White Snake,zh,58.0,7.661339
291549,ActionDramaHistoryThriller,Assassination,ko,58.0,6.346176
76600,ActionAdventureFantasyScience Fiction,Avatar 2,en,58.0,6.020055
12685,ActionAdventureFantasyHorror,BloodRayne: The Third Reich,en,58.0,5.9267970000000005
15846,ActionHorrorWestern,The Burrowers,en,58.0,5.5942300000000005
276624,ActionScience FictionFantasyHorror,I Am a Hero,ja,58.0,5.440884
374205,ActionAnimationAdventureComedy,One Piece Film: GOLD,ja,58.0,5.400119999999999
80188,ActionCrimeDramaThriller,Boy Wonder,en,58.0,5.3765480000000005
23719,ActionComedy,Trapped in Paradise,en,58.0,4.720594999999999
13098,ActionCrimeDrama,Paid in Full,en,58.0,3.9282779999999997
12259,Action,Sholay,hi,58.0,3.618832
9028,ActionDramaWestern,The Great Silence,it,58.0,3.237317
9256,ActionComedy,Kops,sv,58.0,2.939129
10394,ActionDramaThriller,Gangster No. 1,en,58.0,2.811699
110552,Action,The Protector 2,th,57.0,13.517632
302150,ActionThriller,The Hunter's Prayer,en,57.0,12.396344000000001
21876,ActionDramaHistoryThrillerWar,Von Ryan's Express,en,57.0,9.891678
10799,Action,Empire of the Wolves,fr,57.0,9.255441000000001
27331,ActionCrimeDramaThriller,Charley Varrick,en,57.0,9.057212
14342,ActionAdventureComedyWestern,Almost Heroes,en,57.0,8.92689
13552,ActionComedyCrimeDrama,The Doom Generation,en,57.0,7.120806
325173,ActionCrime,Close Range,en,57.0,5.419601999999999
1775,ActionComedy,Canadian Bacon,en,57.0,5.391556
8266,ActionThrillerWarHistory,Female Agents,fr,57.0,5.2678
12487,ActionCrimeThrillerHorror,Gozu,ja,57.0,4.995133999999999
16638,ActionDramaHistoryRomanceWar,El Cid,en,57.0,4.152069
26920,ActionDramaHistory,Assassin's Creed: Lineage,en,57.0,3.8121339999999995
17905,ActionCrimeDrama,Branded to Kill,ja,57.0,3.399614
140212,ActionThriller,Confession of Murder,ko,57.0,3.056171
13496,ActionWestern,American Outlaws,en,56.0,10.855383
14878,ActionHorrorScience FictionThriller,The Objective,en,56.0,8.227236
160704,ActionDramaThriller,The Berlin File,ko,56.0,7.453745
21521,ActionComedy,Project A II,cn,56.0,6.7196
17456,ActionHorrorWestern,BloodRayne: Deliverance,en,56.0,4.531697
10429,ActionThriller,Takedown,en,56.0,4.419472
10935,ActionDramaHistoryWestern,Heaven's Gate,en,56.0,4.393576
11370,ActionAdventureDrama,The Musketeer,en,56.0,4.2609449999999995
2017,ActionCrimeDramaMysteryThriller,No Good Deed,en,56.0,4.165629
11607,ActionHorrorThrillerScience Fiction,DeepStar Six,en,56.0,3.842769
112304,ActionAdventure,Soldiers of Fortune,en,56.0,3.7771760000000003
26180,ActionComedyRomance,Excess Baggage,en,56.0,3.7149970000000003
400605,ActionHorror,Dead Rising: Endgame,en,56.0,3.182636
14761,ActionDocumentary,Cocaine Cowboys,en,56.0,2.941626
27945,ActionDramaWestern,Hombre,en,55.0,8.019495
9460,Action,Black Mask,cn,55.0,7.632785
27352,ActionWar,Braddock: Missing in Action III,en,55.0,7.362552
15213,ActionAdventureAnimationComedyDramaFamily,Everyone's Hero,en,55.0,5.7873339999999995
13300,ActionThriller,Hell Ride,en,55.0,5.208993
44918,ActionAdventureThriller,Titanic 2,en,55.0,4.359886
15860,ActionThriller,Dragon Tiger Gate,cn,55.0,4.154861
15745,ActionComedyThriller,Made,en,55.0,3.531682
45569,ActionThrillerWestern,Red Hill,en,55.0,3.320135
9967,ActionAdventureDramaThriller,Uncommon Valor,en,54.0,9.987072
327418,ActionAnimationFamily,Batman Unlimited: Animal Instincts,en,54.0,8.059946
13797,ActionComedyHorror,Feast II: Sloppy Seconds,en,54.0,8.008971
398289,ActionDrama,Life on the Line,en,54.0,7.907172999999999
58699,ActionDramaRomance,Bellflower,en,54.0,7.759376
4107,ActionAdventureDramaHistory,Bloody Sunday,en,54.0,7.757913
11859,ActionThrillerRomance,Fair Game,en,54.0,5.912223
17897,ActionAdventureDramaFantasy,The Golden Voyage of Sinbad,en,54.0,5.887367
17708,ActionComedyCrime,Corky Romano,en,54.0,4.890067
10116,Action,Shinobi: Heart Under Blade,ja,54.0,4.419592
20992,ActionCrimeThriller,Brother,ru,54.0,3.911557
29918,ActionAdventureDramaFamily,Lassie,en,54.0,3.645342
10618,ActionComedy,Once Upon a Time in China II,cn,54.0,3.6066879999999997
17577,ActionHorrorThrillerScience Fiction,The Devil's Tomb,en,54.0,3.446155
121828,Action,Outrage Beyond,ja,54.0,3.433531
262982,ActionDramaThriller,The Hollow Point,en,53.0,8.093488
321068,ActionAdventureFantasy,Mythica: A Quest for Heroes,en,53.0,6.550033
13360,ActionFantasyScience Fiction,Highlander V: The Source,en,53.0,6.06417
17074,ActionAnimation,The Batman Superman Movie: World's Finest,en,53.0,4.030482
42661,ActionAdventureDramaHistoryRomance,The Vikings,en,53.0,3.684396
17585,ActionAdventureThrillerCrime,Surviving the Game,en,53.0,3.6446410000000005
10783,ActionAdventureComedyCrimeRomanceThriller,Lucky Numbers,en,53.0,3.385585
11614,ActionComedyDrama,Bomber,it,53.0,3.3668660000000004
19543,ActionHorrorScience Fiction,Anacondas: Trail of Blood,en,53.0,3.167031
17478,ActionCrimeDramaThriller,Dhoom,hi,53.0,3.1064950000000002
8453,ActionDramaRomanceThriller,Fanaa,hi,53.0,3.003526
199584,ActionDramaComedy,"Secretly, Greatly",ko,53.0,2.723672
15644,ActionDramaThriller,Paparazzi,en,52.0,12.553403
15515,ActionAdventureFamilyFantasy,The 7th Voyage of Sinbad,en,52.0,11.118379
118737,ActionThriller,Interview with a Hitman,en,52.0,10.04115
11210,ActionAdventureDrama,Robinson Crusoe,en,52.0,8.739166
10908,ActionDramaRomance,Inferno,en,52.0,7.965505
5470,ActionScience FictionThrillerAdventureHorrorFantasy,Beowulf,en,52.0,7.745765
119892,ActionAdventureFamily,The Monkey King,zh,52.0,6.793767
39522,ActionAdventureHorrorScience Fiction,Mega Piranha,en,52.0,6.600017
27989,ActionComedyRomance,Serious Moonlight,en,52.0,4.747197
13950,ActionAdventureComedy,All About the Benjamins,en,52.0,3.909079
10871,ActionAdventureMysteryThriller,Switchback,en,52.0,3.7428239999999997
5920,ActionDrama,Le Mans,en,52.0,3.571383
42329,ActionFantasyScience FictionThrillerWestern,The Valley of Gwangi,en,52.0,2.082918
10117,ActionAdventureComedyCrimeDrama,Action Jackson,en,51.0,14.054862
14172,ActionAdventureThriller,Wake of Death,en,51.0,9.866744
243531,ActionThriller,Freezer,en,51.0,9.115124
280690,ActionComedyRomance,Kick,hi,51.0,7.366331
7092,ActionAnimationFantasyHorror,Van Helsing: The London Assignment,en,51.0,5.003222
9721,ActionCrimeThriller,7 Seconds,en,51.0,4.673776999999999
9917,ActionAdventureDramaThriller,Waist Deep,en,51.0,4.212434
17657,ActionDrama,Ice Station Zebra,en,51.0,4.030390000000001
27191,ActionDramaRomance,The Greatest Show on Earth,en,51.0,4.011362999999999
21866,ActionComedyDramaRomanceWestern,Bronco Billy,en,51.0,3.900543
10786,ActionAdventureDramaRomance,Robin and Marian,en,51.0,3.849626
15983,ActionThriller,Invasion U.S.A.,en,51.0,3.8468489999999997
20697,ActionComedyDrama,Ready to Rumble,en,51.0,3.6929800000000004
22820,ActionComedyThriller,Gentlemen Broncos,en,51.0,3.67036
11385,ActionAdventureComedy,Hatari!,en,50.0,10.921503999999999
74135,ActionMysteryScience Fiction,Gantz: Perfect Answer,ja,50.0,10.298762
17108,ActionAdventureComedy,Kung Fu Dunk,en,50.0,8.406056
41586,ActionComedyCrimeMystery,K-911,en,50.0,5.1900900000000005
46878,ActionDramaHorrorScience Fiction,The Swarm,en,50.0,3.955633
29979,ActionCrimeThriller,Highwaymen,en,50.0,3.916636
196750,ActionAnimationCrimeScience Fiction,Ghost in the Shell Arise - Border 1: Ghost Pain,ja,50.0,3.552425
12622,ActionCrimeDrama,Violent Cop,ja,50.0,3.469468
10179,ActionScience FictionComedy,The Ice Pirates,en,50.0,3.2912809999999997
59145,ActionThriller,The Assault,fr,50.0,3.1414560000000002
11681,ActionAdventureComedy,Two Missionaries,it,50.0,3.088418
12663,ActionHistoryWar,Red Scorpion,en,50.0,2.549325
70196,ActionThriller,The Veteran,en,50.0,2.482198
5842,ActionHorror,Versus,ja,50.0,2.304575
10855,ActionDramaThriller,Naked Weapon,cn,50.0,1.689124
15120,ActionComedyCrime,Smokey and the Bandit Part 3,en,49.0,13.721966
16969,ActionComedyCrime,City Heat,en,49.0,12.881025
10863,ActionDramaRomanceThriller,Eye of the Needle,en,49.0,9.698848
14527,Action,Foolproof,en,49.0,7.474007
20006,ActionAdventureComedyDramaRomance,Pink Cadillac,en,49.0,5.794189
14117,ActionWesternMusic,Calamity Jane,en,49.0,5.587033
12310,ActionAdventureComedyDrama,The Four Musketeers,en,49.0,5.512439
44425,ActionComedyCrime,Dabangg,hi,49.0,4.810413
37034,ActionFantasy,True Legend,zh,49.0,4.434924
25678,ActionAdventureDrama,American Ninja 2: The Confrontation,en,49.0,4.2375110000000005
33196,ActionAdventureDramaThriller,Tidal Wave,ko,49.0,4.136356
56272,ActionComedyDrama,Elektra Luxx,en,49.0,4.118698999999999
18550,ActionComedyThriller,Fled,en,49.0,3.906949
12232,ActionAdventureFamilyFantasy,The Thief of Bagdad,en,49.0,3.4281660000000005
395883,ActionScience Fiction,Andron,en,49.0,3.261584
4918,ActionDramaThriller,The Fourth Protocol,en,49.0,3.246823
21449,ActionComedy,"What's Up, Tiger Lily?",en,49.0,2.916982
314389,ActionCrimeMysteryThriller,Baby,hi,49.0,2.822923
10180,ActionComedyCrime,Flickering Lights,da,49.0,2.553711
19884,ActionDrama,The Sword of Doom,ja,49.0,2.3989830000000003
14815,ActionAdventureDramaHistory,The Wind and the Lion,en,48.0,8.627187
19086,ActionAdventure,Delta Force 2: The Colombian Connection,en,48.0,7.007739
6058,ActionThriller,The Patriot,en,48.0,5.903348
141733,ActionComedyCrimeRomance,Cottage Country,en,48.0,5.7439089999999995
36218,ActionAnimationAdventureFamily,Pokemon: Jirachi Wish Maker,ja,48.0,5.190942
21948,ActionCrimeDramaThriller,Rolling Thunder,en,48.0,4.7213080000000005
230896,ActionAdventureAnimation,Iron Man & Hulk: Heroes United,en,48.0,4.704713
18305,ActionCrimeThriller,A Better Tomorrow II,cn,48.0,4.536307
14863,ActionHorrorThriller,Anaconda 3: Offspring,en,48.0,4.208273
3591,ActionAdventureFantasy,One Million Years B.C.,en,48.0,4.091602
14171,ActionDrama,Home of the Brave,en,48.0,4.068478
360203,ActionCrimeDramaThriller,Lost in the Sun,en,48.0,3.985181
10856,ActionComedyDramaRomanceScience FictionThriller,Intacto,es,48.0,3.249017
14805,ActionThrillerCrime,Bait,en,48.0,3.155291
12715,ActionAdventureComedy,Firewalker,en,48.0,3.1508990000000003
44899,ActionAdventureComedyFamilyScience Fiction,The Challenge,en,48.0,3.094476
79070,ActionComedyThrillerRomance,Sleepless Night,fr,48.0,2.942355
1680,ActionAdventureScience Fiction,King Kong vs. Godzilla,ja,48.0,2.894775
23330,ActionComedyWestern,The Ballad of Cable Hogue,en,48.0,2.5379549999999997
51786,ActionAdventureAnimationFamily,Kim Possible: A Sitch in Time,en,48.0,1.789375
360249,ActionAdventureDrama,The Last King,no,47.0,50.949523
17774,ActionThriller,Derailed,en,47.0,20.020975
11413,ActionComedy,Employee of the Month,en,47.0,8.872053
146631,ActionAdventureScience Fiction,U.F.O.,en,47.0,8.695473
20411,ActionDramaThriller,Until Death,en,47.0,8.628157
10619,Action,Once Upon a Time in China III,cn,47.0,8.507688
27590,ActionComedyThriller,Gotcha!,en,47.0,6.086982
216580,ActionDramaHorrorThriller,Savaged,en,47.0,4.960171
32740,ActionScience Fiction,Krrish,hi,47.0,4.431245
274504,ActionDramaThriller,The Adderall Diaries,en,47.0,4.14228
31000,ActionComedy,Amos & Andrew,en,47.0,3.941294
11839,ActionAdventureComedyFamily,The Court Jester,en,47.0,3.940121
15136,ActionThriller,So Close,cn,47.0,3.905881
409421,ActionAnimationDramaHorrorScience Fiction,Blame!,ru,47.0,3.455833
16442,ActionDramaHistoryWar,Sergeant York,en,47.0,3.336494
12484,ActionAdventureHorrorThriller,The Forsaken,en,47.0,3.1692169999999997
242454,ActionThriller,The Suspect,ko,47.0,2.881797
9911,ActionCrimeThriller,Outlaw,en,47.0,2.719018
43832,ActionAdventureDramaRomance,Only Angels Have Wings,en,47.0,2.611512
59117,ActionComedyCrime,Torrente 4: Lethal crisis,es,47.0,2.2601139999999997
22004,ActionCrimeThriller,Trespass,en,46.0,9.879725
13807,ActionCrimeThriller,Exiled,cn,46.0,8.311721
27310,ActionAdventureDramaThriller,The Marine 2,en,46.0,8.143805
12770,ActionComedyDrama,Stealing Harvard,en,46.0,7.272325
2620,ActionComedyCrime,Armed and Dangerous,en,46.0,5.037671
16456,ActionHorrorThriller,The Crow IV: Wicked Prayer,en,46.0,4.807389
185471,ActionScience FictionAdventure,Battle of the Damned,en,46.0,4.805757
13437,ActionComedyCrime,Avenging Angelo,en,46.0,4.802734
240341,ActionAnimationScience Fiction,Ghost in the Shell Arise - Border 3: Ghost Tears,ja,46.0,4.522408
10703,ActionDrama,Seven Swords,zh,46.0,4.360738
16411,ActionCrimeThrillerDrama,Initial D,cn,46.0,4.331811
148284,ActionComedyDramaRomanceScience Fiction,Enthiran,ta,46.0,4.330396
76101,Action,Freerunner,en,46.0,4.096897
10940,ActionDramaScience FictionAdventure,Babylon 5: In the Beginning,en,46.0,3.680772
34746,ActionCrimeDramaThriller,Death Wish 5: The Face of Death,en,46.0,3.595599
15876,ActionAdventureDramaHistoryThrillerWar,The Enemy Below,en,46.0,3.583179
19580,ActionAdventureComedy,The Dukes of Hazzard: The Beginning,en,46.0,3.4795260000000003
16392,ActionDramaThriller,Redline,en,46.0,3.2151549999999998
11107,ActionComedy,Eddie,en,46.0,3.09233
9807,ActionAdventureComedyFantasy,Aladdin,it,46.0,2.729721
39144,ActionAnimation,Dragon Ball: Curse of the Blood Rubies,ja,46.0,2.71067
84858,ActionCrimeDrama,Agneepath,hi,46.0,2.589507
46812,ActionAdventureComedy,Lost Boys: The Thirst,en,46.0,2.058133
11863,ActionThrillerMysteryRomance,Jade,en,45.0,11.418917
10572,ActionDrama,Michel Vaillant,fr,45.0,7.771781
57353,ActionComedyThriller,Cat Run,en,45.0,7.695889
5890,Action,Azumi 2: Death or Love,ja,45.0,6.7547440000000005
10551,ActionComedyCrimeDramaThriller,Family Business,en,45.0,4.616517
18316,ActionAdventureThriller,Black Dog,en,45.0,4.4467
11504,ActionComedyFamilyScience Fiction,Suburban Commando,en,45.0,4.409121
110112,ActionComedy,Nitro Circus: The Movie,en,45.0,4.40284
31606,ActionAdventureCrimeDramaThriller,The Package,en,45.0,3.721996
29723,ActionDramaThriller,The Concorde... Airport '79,en,45.0,3.514331
