id,genres,title,original_language,vote_count,popularity
6917,HorrorFantasy,The Gate,en,107.0,4.742709
297160,Horror,XX,en,106.0,8.106953
33107,HorrorThrillerCrimeMystery,And Soon the Darkness,en,106.0,6.9045179999999995
11059,HorrorActionThriller,House of the Dead,en,106.0,5.701278
9544,HorrorThriller,FearDotCom,en,106.0,5.160215
276488,Horror,Let Us Prey,en,106.0,4.931539
14510,HorrorScience FictionFantasy,From Beyond,en,105.0,7.522655
14353,HorrorComedyMusicScience Fiction,Repo! The Genetic Opera,en,103.0,5.256959999999999
12212,Horror,Urban Legends: Final Cut,en,102.0,12.243528
4722,HorrorScience FictionThriller,Body Snatchers,en,102.0,6.559692999999999
400411,Horror,Satanic,en,102.0,6.005878
258193,HorrorScience FictionThriller,Alien Abduction,en,102.0,5.991675
16241,HorrorDramaThrillerScience Fiction,The Boys from Brazil,en,102.0,5.923299
146243,Horror,Haunt,en,101.0,10.964552000000001
26914,Horror,Troll 2,en,101.0,7.932049
97795,HorrorThriller,Emergo,en,100.0,7.177295
311539,Horror,A Christmas Horror Story,en,100.0,6.848664
9694,HorrorThriller,One Missed Call,ja,100.0,6.703174000000001
284305,HorrorThrillerDrama,Shrew's Nest,es,100.0,6.319326
254188,Horror,At the Devil's Door,en,100.0,4.964201999999999
312791,HorrorThriller,GirlHouse,en,99.0,14.386348000000002
14456,Horror,Shrooms,en,99.0,9.128571
375355,HorrorThriller,Don't Hang Up,en,97.0,5.597094
9059,HorrorComedyThriller,Tales from the Crypt: Demon Knight,en,96.0,9.455342
16780,HorrorComedyThriller,Texas Chainsaw Massacre: The Next Generation,en,96.0,6.854576
222461,HorrorMysteryThriller,Wer,en,96.0,6.635861
14098,HorrorThriller,100 Feet,en,96.0,5.325375
28739,Horror,Cabin Fever 2: Spring Fever,en,96.0,5.187
16093,HorrorMystery,Carnival of Souls,en,94.0,9.505438999999999
115210,Horror,Stitches,en,94.0,8.328705000000001
160070,Horror,Apartment 1303 3D,en,94.0,8.303374
133369,HorrorThriller,The Conspiracy,en,94.0,4.531007
207769,HorrorThriller,Banshee Chapter,en,93.0,7.130195
17918,HorrorScience Fiction,Swamp Thing,en,92.0,9.412377000000001
11773,HorrorScience Fiction,Village of the Damned,en,92.0,6.39955
312827,HorrorDocumentary,The Nightmare,en,92.0,4.6018669999999995
43919,HorrorComedyThriller,Hatchet II,en,91.0,12.525758
13465,HorrorFantasyAnimationFamily,The Adventures of Ichabod and Mr. Toad,en,91.0,7.554977
18502,HorrorComedyScience Fiction,The Stuff,en,91.0,7.394892
59429,HorrorThriller,Paranormal Activity: Tokyo Night,ja,91.0,4.677365
92060,HorrorMusic,Michael Jackson's Thriller,en,90.0,17.85649
29437,Horror,Rabid,en,90.0,11.284125999999999
24124,HorrorThriller,The Burning,en,90.0,8.942517
74505,HorrorThriller,Lovely Molly,en,90.0,8.361319
27374,HorrorThriller,Lake Mungo,en,90.0,5.634004
20345,HorrorMysteryThriller,The Bird with the Crystal Plumage,it,90.0,5.078021
27958,HorrorActionDramaMysteryThriller,Cruising,en,89.0,10.039589999999999
193726,Horror,ABCs of Death 2,en,89.0,8.254856
27324,HorrorThriller,Pulse,ja,89.0,4.122317
157424,Horror,Cabin Fever: Patient Zero,en,88.0,10.118928
198210,HorrorThrillerMystery,Evidence,en,88.0,8.306389
11309,HorrorScience FictionThriller,Hardware,en,88.0,6.026159
353345,Horror,The Exorcism of Molly Hartley,en,88.0,5.742044
158752,HorrorFantasy,Escape from Tomorrow,en,88.0,4.318643
56906,HorrorThriller,Husk,en,87.0,10.816473
124470,Horror,Exists,en,87.0,5.364259
343173,Horror,The ReZort,en,87.0,4.399489
24920,Horror,City of the Living Dead,it,86.0,8.54341
227094,HorrorThrillerDrama,The Returned,en,86.0,4.7614410000000005
78381,HorrorThriller,Twixt,en,86.0,3.836293
254193,HorrorThriller,Late Phases,en,85.0,8.621852
300467,HorrorThriller,Dark Was the Night,en,85.0,5.168382
334536,HorrorThriller,The Blackcoat's Daughter,en,85.0,4.950329
44678,HorrorActionThrillerScience Fiction,Altitude,en,85.0,4.715525
36599,HorrorMysteryThriller,Prom Night,en,85.0,3.65867
200462,Horror,Hansel & Gretel,en,84.0,5.6176010000000005
207686,Horror,The House at the End of Time,es,84.0,4.154266000000001
167575,HorrorThrillerComedyAction,Hatchet III,en,83.0,4.546004
290555,HorrorAction,Wolves,en,82.0,11.481479
12171,HorrorThriller,The Deaths of Ian Stone,en,82.0,6.86365
73588,HorrorThrillerMystery,The Caller,en,82.0,5.812898000000001
3602,Horror,I'll Always Know What You Did Last Summer,en,82.0,5.223401
207774,Horror,The Borderlands,en,82.0,4.73755
21159,HorrorScience Fiction,The Last Man on Earth,en,82.0,4.471808
10929,Horror,Willard,en,82.0,4.109477
47763,Horror,The Shrine,en,81.0,16.544322
214597,HorrorComedy,Fright Night 2: New Blood,en,81.0,10.752888
9669,Horror,Ringu 2,ja,81.0,5.277814
10726,HorrorThriller,American Psycho 2: All American Girl,en,81.0,4.968814
33908,Horror,Three… Extremes,ko,81.0,4.128086
74726,HorrorComedy,Juan of the Dead,es,81.0,4.121133
13849,HorrorComedyCrimeThriller,The Cottage,en,80.0,9.459594000000001
12662,HorrorThriller,Psycho III,en,79.0,6.345885
11246,HorrorThrillerMystery,Hellraiser: Hellseeker,en,79.0,5.823097
7341,HorrorThrillerScience Fiction,The Rage: Carrie 2,en,79.0,4.766591
11082,HorrorThrillerMysteryFantasy,The Seventh Sign,en,79.0,4.720395
27632,Horror,Black Sunday,it,79.0,4.683413
12223,HorrorMysteryScience Fiction,The Stepford Wives,en,79.0,3.94547
22307,HorrorThriller,Sisters,en,77.0,9.296883
12700,HorrorThriller,Dominion: Prequel to the Exorcist,en,77.0,7.892677000000001
27346,Horror,Maniac,en,77.0,4.838469
51248,HorrorThriller,2011-11-11,en,77.0,3.9916099999999997
17,HorrorThrillerMystery,The Dark,en,76.0,5.691508
73262,HorrorScience FictionThriller,Hell,de,76.0,4.778934
127651,HorrorThriller,The Seasoning House,en,76.0,4.565307
19592,HorrorThrillerWestern,Dead Birds,en,75.0,7.774208
19064,HorrorComedyRomance,Once Bitten,en,75.0,6.1746989999999995
25018,HorrorThriller,Leatherface: Texas Chainsaw Massacre III,en,75.0,5.7990699999999995
323370,HorrorScience FictionThriller,The Diabolical,en,75.0,4.822018
30685,HorrorThriller,Blood Creek,en,75.0,4.0654069999999995
24913,HorrorMystery,April Fool's Day,en,74.0,10.301342
121606,HorrorThrillerMystery,Resolution,en,74.0,5.825387999999999
16028,HorrorThriller,They,en,74.0,4.583304
12611,HorrorScience FictionThriller,The Fury,en,73.0,11.844028999999999
23410,HorrorScience FictionThriller,The Thaw,en,73.0,6.487576
9666,HorrorThriller,Ju-on: The Grudge 2,ja,73.0,5.165962
3763,Horror,Onibaba,ja,73.0,3.614257
56832,HorrorActionScience Fiction,Gantz,ja,73.0,3.533091
347754,HorrorThriller,Curve,en,72.0,4.957058
28043,Horror,Black Sabbath,it,72.0,4.363258999999999
29095,HorrorComedy,Waxwork,en,71.0,8.575666
24924,Horror,Night of the Demons,en,71.0,6.942907000000001
26587,HorrorDramaThriller,Dread,en,71.0,5.967679
157115,HorrorThrillerDrama,Jug Face,en,71.0,5.3050489999999995
28794,Horror,The House by the Cemetery,it,71.0,4.510407
259761,Horror,Lights Out,en,71.0,4.08272
23439,HorrorThriller,House of Usher,en,71.0,3.481988
14913,HorrorThriller,Boogeyman 2,en,70.0,8.570712
13803,HorrorThriller,Amusement,en,70.0,4.076001
11791,HorrorThrillerMystery,The Hound of the Baskervilles,en,69.0,4.789130999999999
17455,HorrorMysteryThriller,Hellraiser: Deader,en,69.0,4.550477
13555,Horror,The Funhouse,en,69.0,3.99005
229182,HorrorThriller,The Harvest,en,69.0,3.7258
40016,HorrorScience Fiction,Birdemic: Shock and Terror,en,69.0,2.52968
165864,HorrorComedy,Hansel and Gretel Get Baked,en,68.0,6.23802
26953,Horror,Puppet Master,en,68.0,6.173017
185267,HorrorScience FictionAction,The Human Race,en,68.0,2.563968
38410,HorrorThriller,The Poughkeepsie Tapes,en,67.0,6.036528
24001,Horror,The Hills Run Red,en,67.0,5.87477
1987,HorrorCrimeDrama,Benny's Video,de,67.0,5.865702
340382,HorrorScience FictionActionFantasyDrama,Attack on Titan II: End of the World,ja,67.0,4.300416
57283,Horror,Haxan,sv,66.0,2.914798
25610,HorrorScience Fiction,The Tommyknockers,en,65.0,9.156782000000002
226140,Horror,See No Evil 2,en,65.0,4.526854
74471,HorrorActionThrillerScience Fiction,The Dead,en,65.0,3.2980620000000003
10824,Horror,Candyman: Farewell to the Flesh,en,64.0,4.9835519999999995
10790,HorrorThriller,The Abandoned,en,64.0,4.7841309999999995
199578,HorrorScience FictionThriller,Patrick,en,63.0,12.014928
32613,Horror,Horror Express,en,63.0,12.004189
16180,HorrorMystery,The Legend of Hell House,en,63.0,7.784939
33518,HorrorScience FictionThriller,Alligator,en,63.0,5.500439
12699,HorrorThriller,Hellraiser: Hellworld,en,63.0,5.168183
245627,HorrorThriller,Abattoir,en,63.0,4.541007
156597,Horror,Stage Fright,en,63.0,4.4788809999999994
9431,HorrorComedy,Bordello of Blood,en,63.0,3.4504019999999995
300665,Horror,Leatherface,en,62.0,9.742082
22137,HorrorMystery,The Kingdom,da,62.0,5.230666
23730,HorrorScience Fiction,C.H.U.D.,en,62.0,4.412794
12517,Horror,The Ordeal,fr,62.0,4.392346
40969,HorrorThriller,Terror Train,en,62.0,3.43877
13954,HorrorScience FictionThriller,Alien Raiders,en,61.0,8.091476
257874,Horror,Beneath,en,61.0,7.817221000000001
1698,HorrorThriller,Anatomy,de,61.0,5.566781
14458,HorrorScience FictionThriller,Altered,en,61.0,4.370963
3079,HorrorScience Fiction,The Curse of Frankenstein,en,61.0,4.3079410000000005
80384,HorrorComedy,Breaking Wind,en,61.0,3.4889910000000004
8997,HorrorActionThrillerScience Fiction,Hollow Man II,en,60.0,6.269922
40342,HorrorFantasy,Demons 2,it,60.0,4.4534769999999995
30874,Horror,The New York Ripper,it,60.0,4.273868
241927,Horror,Hellions,en,60.0,4.174653
262840,HorrorComedy,WolfCop,en,60.0,3.903768
9568,HorrorThriller,The Dentist,en,60.0,3.040468
16235,Horror,Amityville II: The Possession,en,59.0,12.10181
17994,Horror,Witchboard,en,59.0,8.180575
19599,HorrorDramaMysteryThriller,Book of Blood,en,59.0,6.152506
209901,Horror,Nothing Left to Fear,en,59.0,5.317284
196830,HorrorScience Fiction,Stranded,fr,59.0,4.78912
9841,HorrorThriller,Rest Stop,en,59.0,4.657671
126172,Horror,Leprechaun: Origins,en,59.0,4.438003
13570,HorrorMysteryThriller,Tourist Trap,en,59.0,3.4148389999999997
49361,Horror,Don't Torture a Duckling,it,59.0,3.056552
21506,HorrorMysteryThriller,Noroi: The Curse,ja,59.0,2.800654
13564,HorrorThriller,Return to House on Haunted Hill,en,58.0,14.820751000000001
15262,Horror,Boogeyman 3,en,58.0,8.374035000000001
28941,HorrorScience Fiction,Chopping Mall,en,58.0,8.034105
123362,HorrorMysteryFantasyThriller,Painless,en,58.0,7.609036
18990,Horror,The Mummy,en,58.0,4.662323000000001
9077,HorrorScience FictionThriller,Tarantula,en,58.0,4.453327
15667,HorrorThriller,The Last Winter,en,58.0,4.320641999999999
16077,HorrorThriller,My Little Eye,en,58.0,4.04526
9060,Horror,Dumplings,cn,58.0,3.382258
23761,HorrorMysteryThriller,Alice Sweet Alice,en,58.0,3.274172
13549,Horror,Burnt Offerings,en,58.0,2.877095
210911,HorrorActionDrama,Rigor Mortis,cn,57.0,9.503762
26912,HorrorScience Fiction,Quatermass and the Pit,en,57.0,9.347228
70584,Horror,Hellraiser: Revelations,en,57.0,8.548411
33278,HorrorScience Fiction,Deadly Friend,en,57.0,5.012318
21362,HorrorFantasyComedy,High Spirits,en,57.0,5.007836
78294,HorrorThriller,Panic Button,en,57.0,4.599941
18775,HorrorScience Fiction,Demon Seed,en,57.0,4.578201
25967,HorrorScience FictionThriller,Isolation,en,57.0,3.7277449999999996
32250,Horror,Ju-on: The Curse,ja,57.0,3.332192
174682,HorrorThriller,Raze,en,57.0,3.217885
8991,HorrorActionComedyScience Fiction,Undead,en,57.0,2.764816
3019,HorrorScience Fiction,Dr. Jekyll and Mr. Hyde,en,56.0,4.749048999999999
16139,HorrorActionScience Fiction,Phantasm III: Lord of the Dead,en,56.0,4.401721
26198,Horror,The Keep,en,56.0,3.5544910000000005
15641,HorrorThriller,Vacancy 2: The First Cut,en,56.0,3.307214
47955,HorrorDramaThriller,White Dog,en,56.0,2.849356
22293,Horror,Manos: The Hands of Fate,en,56.0,2.560257
207475,Horror,The Ouija Experiment,en,56.0,2.484835
83900,Horror,Livid,fr,56.0,2.32335
10292,HorrorThriller,Urban Legends: Bloody Mary,en,55.0,7.778296000000001
21143,HorrorScience FictionThriller,The Day of the Triffids,en,55.0,7.351703
71622,HorrorThriller,Atrocious,en,55.0,4.1945239999999995
24274,HorrorMystery,Dead & Buried,en,55.0,3.8912430000000002
25103,HorrorMystery,Night of the Demon,en,55.0,3.237326
48393,HorrorThriller,Kidnapped,es,55.0,2.936334
16335,HorrorThriller,Walled In,en,54.0,15.937320999999999
36763,HorrorDramaMysteryThriller,Salem's Lot,en,54.0,14.098704999999999
17102,Horror,Dracula: Prince of Darkness,en,54.0,8.913793
24106,Horror,The Black Cat,en,54.0,8.053913
10706,HorrorScience FictionThriller,Mimic 2,en,54.0,4.88911
17911,HorrorScience Fiction,Mega Shark vs Giant Octopus,en,54.0,4.566951
34311,HorrorComedy,Sleepaway Camp II: Unhappy Campers,en,54.0,4.066053
47386,HorrorThriller,YellowBrickRoad,en,54.0,2.554659
14457,HorrorMystery,Reeker,en,53.0,10.382533
60086,HorrorThriller,Babysitter Wanted,en,53.0,8.262336999999999
28055,HorrorMysteryThriller,Blood and Black Lace,it,53.0,5.54191
5486,HorrorThriller,A Bay of Blood,it,53.0,4.725878
47886,HorrorMystery,Pieces,en,53.0,3.896297
15018,HorrorThriller,Thriller: A Cruel Picture,sv,53.0,3.814035
18196,HorrorDramaMystery,The Sentinel,en,53.0,3.8117989999999997
47518,Horror,The Tortured,en,53.0,3.4367690000000004
294308,Horror,Don't Blink,en,53.0,3.065359
355506,Horror,Siren,pt,53.0,2.769514
443319,HorrorMysteryScience Fiction,Phoenix Forgotten,en,52.0,12.560941999999999
52001,HorrorDramaThriller,Citadel,en,52.0,9.189238000000001
19483,HorrorScience Fiction,It Came from Outer Space,en,52.0,7.749114
86703,HorrorActionThrillerScience Fiction,2-Headed Shark Attack,en,52.0,7.198828
331392,HorrorMysteryThriller,Eloise,en,52.0,5.2712069999999995
38939,Horror,Tales from the Crypt,en,52.0,4.407775
27431,HorrorMysteryThriller,The Cat o' Nine Tails,it,52.0,4.392321
276922,Horror,Come Back to Me,en,52.0,3.8218989999999997
114958,HorrorScience Fiction,Storage 24,en,52.0,3.6731830000000003
13429,HorrorDramaThrillerCrime,Donkey Punch,en,52.0,2.804154
26860,Horror,White Zombie,en,52.0,2.692891
45964,HorrorThriller,When a Stranger Calls,en,51.0,9.133206
132064,HorrorThriller,Vile,en,51.0,5.003941
16921,HorrorThriller,Autopsy,en,51.0,4.230297
6498,HorrorThriller,Nightwatch,da,51.0,4.189514
16154,HorrorMysteryThriller,Let's Scare Jessica to Death,en,51.0,4.157477
392058,HorrorComedy,"Fear, Inc.",en,51.0,4.086359
25748,Horror,Children of the Corn II: The Final Sacrifice,en,50.0,8.357875
231001,Horror,All Hallows' Eve,en,50.0,6.5563839999999995
39891,Horror,The Devil Rides Out,en,50.0,3.9747660000000002
26517,Horror,Martin,en,50.0,3.965407
24655,HorrorMystery,The Car,en,50.0,3.526676
13557,HorrorThriller,The Gravedancers,en,50.0,3.137916
407389,HorrorThriller,The Remains,en,50.0,2.650518
14126,HorrorThriller,Catacombs,en,49.0,7.095063000000001
31150,HorrorThriller,Intruder,en,49.0,5.456906
9674,Horror,Ringu 0,ja,49.0,5.007142
7182,HorrorThriller,Venom,en,49.0,4.871297
32685,HorrorComedyFamily,Ernest Scared Stupid,en,49.0,4.197955
33521,HorrorRomance,Dracula,en,49.0,3.3100400000000003
14033,HorrorMysteryThriller,Soul Survivors,en,49.0,3.076331
19197,HorrorThriller,Mum & Dad,en,49.0,2.9479189999999997
30689,HorrorThriller,Four Flies on Grey Velvet,it,49.0,2.873255
57447,HorrorMysteryThriller,The House with Laughing Windows,it,49.0,2.0891990000000003
16146,HorrorScience Fiction,Phantasm IV: Oblivion,en,48.0,7.590628
29343,HorrorScience Fiction,Humanoids from the Deep,en,48.0,7.44429
48197,HorrorMysteryThrillerCrime,The Town That Dreaded Sundown,en,48.0,4.876494
323694,HorrorComedyRomance,Nina Forever,en,48.0,3.149665
291865,Horror,From the Dark,en,48.0,2.916224
11494,HorrorActionThriller,Wilderness,en,48.0,2.8917770000000003
407531,HorrorThriller,Bedeviled,en,47.0,16.227875
20441,Horror,The Messengers 2: The Scarecrow,en,47.0,4.171673999999999
135812,HorrorRomanceThriller,Dracula 3D,en,47.0,4.038628
49706,Horror,Dream Home,cn,47.0,3.26531
106717,HorrorThriller,The Last Will and Testament of Rosalind Leigh,en,47.0,3.088085
92395,Horror,Evidence,en,47.0,2.299756
16184,HorrorComedyDrama,The Happiness of the Katakuris,ja,47.0,1.870143
137145,HorrorThriller,247°F,pt,46.0,7.427206
32569,HorrorScience FictionThriller,X: The Man with the X-Ray Eyes,en,46.0,4.259969
15483,HorrorMysteryThriller,The Card Player,it,46.0,3.501564
347762,Horror,Most Likely to Die,en,46.0,3.443724
117978,HorrorThriller,In Their Skin,en,46.0,3.156772
23220,Horror,The Brides of Dracula,en,46.0,2.966154
46020,HorrorComedyScience FictionThriller,Sharktopus,en,46.0,2.429777
98948,HorrorActionThriller,Abraham Lincoln vs. Zombies,en,45.0,9.109894
359246,HorrorMysteryThriller,Hell House LLC,en,45.0,2.911975
10085,Horror,Unrest,en,45.0,2.159288
92499,HorrorRomanceComedy,Spellbound,ko,45.0,1.9963560000000002
45756,HorrorComedy,Saint,en,45.0,1.947114
44132,Horror,The Beast,fr,44.0,4.080387
21398,HorrorThriller,Grace,en,44.0,4.037911
410876,HorrorThriller,Tell Me How I Die,en,44.0,3.4917860000000003
24580,HorrorScience Fiction,The Creeping Unknown,en,43.0,11.455239
395982,HorrorComedyDramaThrillerFantasy,Prevenge,en,43.0,7.6512270000000004
16182,HorrorMystery,The Woman in Black,en,43.0,7.551569000000001
294562,HorrorScience FictionThriller,Lavalantula,en,43.0,6.901559
128311,Horror,Under the Bed,en,43.0,6.670897999999999
24194,HorrorScience FictionThriller,TerrorVision,en,43.0,4.188751
26554,HorrorComedyScience Fiction,Class of Nuke 'Em High,en,43.0,4.0988489999999995
135368,HorrorThriller,The Barrens,en,43.0,3.678189
29030,HorrorDrama,The Tomb of Ligeia,en,43.0,3.631422
43751,HorrorMysteryThriller,Who Can Kill a Child?,es,43.0,3.330335
277688,HorrorComedy,Suburban Gothic,en,43.0,3.251693
9677,HorrorComedy,Forklift Driver Klaus: The First Day on the Job,de,43.0,3.067015
123359,HorrorThriller,Here Comes the Devil,es,43.0,2.540221
15212,HorrorScience FictionThriller,Species: The Awakening,en,42.0,9.6804
291413,HorrorThriller,Within,en,42.0,9.449891000000001
572,HorrorMysteryThriller,Next Door,no,42.0,6.619629
5677,HorrorScience FictionCrime,Trancers,en,42.0,6.272745
15052,HorrorMysteryThriller,The Lodger,en,42.0,5.995718
15135,HorrorActionComedy,Feast III: The Happy Finish,en,42.0,5.644680999999999
15039,HorrorActionThrillerScience Fiction,Against the Dark,en,42.0,5.108626999999999
29748,Horror,Taste the Blood of Dracula,en,42.0,3.952446
3077,HorrorScience Fiction,Son of Frankenstein,en,42.0,3.5635879999999998
27646,Horror,Night of the Demons,en,42.0,3.537361
287524,Horror,Fear Clinic,en,42.0,2.508452
28090,HorrorThrillerAction,Maniac Cop 2,en,42.0,2.412356
30931,HorrorMysteryTV Movie,Dark Night of the Scarecrow,en,42.0,2.410045
9976,HorrorRomanceComedy,Satan's Little Helper,en,42.0,2.233189
25756,Horror,Clownhouse,fr,42.0,1.820459
332285,Horror,Antibirth,en,41.0,10.629806
25750,Horror,Children of the Corn IV: The Gathering,en,41.0,7.97048
25557,HorrorScience FictionThriller,The Puppet Masters,en,41.0,7.272296000000001
30062,Horror,Eaten Alive,en,41.0,5.394715
17287,HorrorComedy,Poultrygeist: Night of the Chicken Dead,en,41.0,5.072908999999999
31646,Horror,Piranha Part Two: The Spawning,en,41.0,3.468843
20981,HorrorThrillerFantasy,The Call of Cthulhu,en,41.0,3.3242949999999998
340176,HorrorThriller,Tag,ja,41.0,2.9131970000000003
30566,HorrorThriller,Blacula,en,41.0,2.697458
25627,HorrorScience Fiction,The Living Dead at Manchester Morgue,it,41.0,2.511806
49901,HorrorThriller,Rammbock: Berlin Undead,de,41.0,2.3436630000000003
306966,Horror,Summer Camp,en,41.0,2.171869
174671,HorrorThriller,Dark Touch,en,41.0,2.118377
40149,Horror,Kuroneko,ja,41.0,1.12463
27214,HorrorThriller,Amityville 3-D,en,40.0,7.893775
25329,HorrorThrillerDramaMystery,The Echo,en,40.0,5.003455000000001
220471,HorrorThriller,The Devil's Hand,en,40.0,3.454884
64854,HorrorThriller,Seconds Apart,en,40.0,3.27105
16167,HorrorMysteryThriller,From Within,en,40.0,3.215954
283127,HorrorAction,Yakuza Apocalypse,ja,40.0,3.052285
17209,HorrorThriller,Madhouse,en,40.0,2.88883
210910,HorrorScience Fiction,Almost Human,en,40.0,2.642117
25438,HorrorMusic,Trick or Treat,en,40.0,2.612214
84907,HorrorThriller,Playback,en,40.0,2.263493
342657,HorrorThrillerMystery,The Silenced,ko,40.0,2.0653669999999997
334028,Horror,Some Kind Of Hate,en,40.0,1.6249559999999998
17245,Horror,Mulberry Street,en,39.0,5.571451000000001
14459,Horror,Storm Warning,en,39.0,4.677101
10943,HorrorThriller,The Gathering,en,39.0,3.969121
354924,HorrorThriller,The Dead Room,en,39.0,3.904904
270771,HorrorThrillerAction,The Last Survivors,en,39.0,3.336934
29778,Horror,Dracula Has Risen from the Grave,en,39.0,3.321958
31624,HorrorMysteryThriller,Torso,it,39.0,2.911722
20465,Horror,StageFright: Aquarius,en,39.0,2.776386
28153,Horror,It's Alive,en,39.0,2.564605
27297,HorrorThriller,Grotesque,ja,39.0,2.275789
39995,HorrorMysteryThriller,Long Weekend,en,39.0,2.2098430000000002
60575,HorrorThriller,Prowl,en,39.0,1.573101
135309,HorrorScience Fiction,Lake Placid: The Final Chapter,en,38.0,8.860585
10383,HorrorThriller,Lost Souls,en,38.0,6.604577000000001
101176,HorrorThriller,The Butterfly Room,en,38.0,6.569589
19237,HorrorThriller,Kill Theory,en,38.0,4.137441
8875,HorrorThriller,Timber Falls,en,38.0,2.304122
28049,HorrorMysteryThriller,"Kill Baby, Kill",it,38.0,2.2307930000000002
122369,HorrorThriller,13 Eerie,en,37.0,8.507128
138496,HorrorScience FictionMysteryThriller,Crawlspace,en,37.0,4.606329
32272,HorrorThriller,Death Bell,ko,37.0,3.562387
18587,HorrorCrimeThrillerDrama,10 to Midnight,en,37.0,3.372304
38033,HorrorThriller,Chain Letter,en,37.0,2.726794
74336,HorrorComedy,The Quiet Family,ko,37.0,2.428
361159,HorrorAction,Navy Seals vs. Zombies,en,37.0,2.413622
40168,Horror,Scarecrows,en,37.0,2.227278
16126,HorrorAction,Flight of the Living Dead: Outbreak on a Plane,en,37.0,1.944796
29514,HorrorThriller,Two Evil Eyes,en,36.0,8.027314
304613,Horror,Charlie's Farm,en,36.0,4.262502
22007,HorrorThriller,Train,en,36.0,3.8748110000000002
31952,Horror,The Vampire Lovers,en,36.0,3.4480180000000002
173672,Horror,Hunger,en,36.0,3.232681
174678,HorrorThrillerDrama,Mr. Jones,en,36.0,3.145229
40364,Horror,The Church,it,36.0,3.1179650000000003
370178,Horror,Scare Campaign,en,36.0,2.850998
33005,HorrorScience FictionThriller,Mimic: Sentinel,en,36.0,2.8034060000000003
346170,HorrorThriller,The Chosen,en,36.0,2.600651
28667,HorrorFantasy,The Gorgon,en,36.0,2.490568
47177,HorrorAction,Devil's Playground,en,36.0,2.436746
27791,Horror,Strangeland,en,36.0,2.31478
299939,HorrorScience Fiction,Debug,en,36.0,2.30671
44203,Horror,Ju-on: The Curse 2,ja,36.0,2.246011
92393,HorrorScience Fiction,Area 407,en,36.0,2.070949
324803,HorrorThriller,Hangman,en,36.0,2.055173
106845,HorrorScience Fiction,Re-Kill,en,35.0,11.860106
289712,Horror,Mockingbird,en,35.0,10.895622999999999
127884,Horror,Come Out and Play,en,35.0,8.568944
194121,Horror,Dark Circles,en,35.0,6.708802
22681,HorrorThriller,Homecoming,en,35.0,6.6500639999999995
39929,Horror,Hello Mary Lou: Prom Night II,en,35.0,5.3837660000000005
78093,HorrorThriller,Alyce Kills,en,35.0,3.521225
222911,HorrorThriller,The Monkey's Paw,en,35.0,3.062433
257117,HorrorThriller,Blood Punch,en,35.0,2.880819
19142,HorrorScience Fiction,The Return of Swamp Thing,en,35.0,2.876656
34098,HorrorScience Fiction,Ticks,en,35.0,2.76411
356326,HorrorThriller,What We Become,da,35.0,2.6736459999999997
10496,HorrorThriller,Bats,en,35.0,2.584025
280000,HorrorMysteryThriller,Lemon Tree Passage,en,35.0,2.2545610000000003
98368,HorrorThriller,Ritual,en,35.0,2.220049
298865,Horror,Lost After Dark,en,35.0,2.1730720000000003
86759,HorrorThriller,Rosewood Lane,en,35.0,2.16938
265018,Horror,Indigenous,en,35.0,2.168519
329289,Horror,Always Watching: A Marble Hornets Story,en,35.0,2.094087
83727,Horror,The Theatre Bizarre,en,35.0,1.66657
256030,Horror,Muck,en,35.0,1.6498650000000001
5237,HorrorMysteryThriller,Dust Devil,en,34.0,11.774191
44037,HorrorActionScience FictionThriller,Lake Placid 3,en,34.0,7.030888
9753,HorrorAdventureDramaThriller,Survival Island,en,34.0,5.92516
14217,Horror,Reincarnation,ja,34.0,4.693567
18392,HorrorThriller,Embrace of the Vampire,en,34.0,4.537915
207780,HorrorThriller,Antisocial,en,34.0,4.107533999999999
91549,Horror,The Moth Diaries,en,34.0,3.4769379999999996
7216,Horror,Zombie Holocaust,it,34.0,2.873528
18442,HorrorScience FictionThriller,Decoys,en,34.0,2.855757
74586,Horror,Rabies,fr,34.0,2.7430790000000003
38157,Horror,Wishmaster 4: The Prophecy Fulfilled,en,34.0,2.637066
32051,HorrorActionThriller,Race with the Devil,en,34.0,2.621146
42307,HorrorThrillerScience Fiction,Road Train,en,34.0,2.589064
15543,HorrorThriller,Penny Dreadful,en,34.0,2.575856
9439,HorrorThriller,The Nameless,es,34.0,2.564327
328252,Horror,Sweet Home,es,34.0,2.421888
24919,Horror,Burial Ground,it,34.0,2.364193
26857,Horror,The Tingler,en,34.0,2.28087
53868,Horror,The Vault of Horror,en,34.0,2.278268
84577,Horror,7 Below,en,34.0,2.2548529999999998
84228,Horror,Julia X,en,34.0,2.22594
134394,HorrorMysteryThriller,Barricade,en,34.0,2.178305
38084,Horror,House III: The Horror Show,en,34.0,2.171427
35977,Horror,Pumpkinhead II: Blood Wings,en,34.0,2.138141
33468,HorrorScience Fiction,The Brain That Wouldn't Die,en,34.0,2.131425
40229,HorrorMysteryThriller,The House on Sorority Row,en,34.0,1.918891
31022,HorrorCrime,Aftermath,es,34.0,1.838661
59852,HorrorScience Fiction,Blinky™,en,34.0,1.750012
2929,HorrorScience Fiction,Frankenstein,en,34.0,1.6598830000000002
253376,Horror,In Darkness We Fall,es,34.0,1.5229709999999999
24038,Horror,976-EVIL,en,33.0,15.360682
