id,genres,title,original_language,vote_count,popularity
373473,Drama,Little Men,en,47.0,2.6240040000000002
75170,Drama,Third Star,en,47.0,2.380795
282983,Drama,Magical Girl,es,47.0,2.3417790000000003
48714,Drama,The Big Shave,en,47.0,2.116885
13823,Drama,The Power of One,en,46.0,14.14735
16270,DramaComedyRomance,Career Opportunities,en,46.0,11.718411999999999
10132,Drama,Talk Radio,en,46.0,6.865513000000001
31592,DramaHorror,The Old Dark House,en,46.0,5.962386
429200,DramaThrillerCrime,Good Time,en,46.0,5.798555
1418,Drama,Take My Eyes,es,46.0,5.557675
237,DramaThrillerCrimeRomance,Young Adam,en,46.0,5.235419
4558,DramaFantasyRomance,Orpheus,fr,46.0,5.017839
51857,Drama,Cria Cuervos,es,46.0,4.881051
61225,Drama,The Babe,en,46.0,4.337214
36758,DramaRomance,The Portrait of a Lady,en,46.0,4.13905
137698,DramaFantasy,The Dance of Reality,es,46.0,4.047325
230266,Drama,Miss Julie,en,46.0,3.7917120000000004
29143,DramaHorrorMysteryThriller,Eyes of Laura Mars,en,46.0,3.705714
413543,DramaRomance,Dear Zindagi,hi,46.0,3.6995519999999997
27029,Drama,The Nun's Story,en,46.0,3.473993
37080,DramaRomance,Mother and Child,en,46.0,3.373907
5460,DramaThrillerRomance,Cruel Intentions 3,en,46.0,3.319071
34996,DramaHorror,The Addiction,en,46.0,3.137285
12537,DramaRomance,The French Lieutenant's Woman,en,46.0,3.1227169999999997
41827,DramaThriller,Red White & Blue,en,46.0,3.039909
58043,DramaComedy,My Piece of the Pie,fr,46.0,2.7409619999999997
3596,DramaScience Fiction,Things to Come,en,46.0,2.638559
905,DramaThrillerRomance,Pandora's Box,de,46.0,2.6174880000000003
79382,Drama,I Wish,ja,46.0,2.5123349999999998
93858,DramaRomance,Tabu,pt,46.0,2.437961
5558,DramaComedy,The Phantom of Liberty,fr,46.0,2.427337
45706,DramaActionCrime,Tokyo Drifter,ja,46.0,2.357111
56180,DramaHorrorMysteryThriller,The Silent House,es,46.0,2.266539
239562,DramaComedy,The Single Moms Club,en,45.0,12.017861
19119,DramaThriller,Night and the City,en,45.0,11.80556
283330,DramaMusic,Eden,en,45.0,10.919636
85545,DramaRomance,Elles,fr,45.0,9.921433
25754,DramaHorrorThriller,Children of the Corn,en,45.0,9.895964999999999
291869,Drama,I Am Michael,en,45.0,9.565297
19079,Drama,Phoebe in Wonderland,en,45.0,7.898325999999999
10971,DramaActionHistory,A Night to Remember,en,45.0,6.560231
28902,DramaThriller,In Dreams,en,45.0,6.028168
26516,Drama,Blackboard Jungle,en,45.0,4.582859
222216,DramaActionCrime,Special ID,cn,45.0,4.099794999999999
56968,Drama,Pregnancy Pact,en,45.0,4.010044000000001
14215,DramaThriller,Restraint,en,45.0,3.9787510000000004
543,DramaThrillerCrime,Blackmail,en,45.0,3.956703
17589,DramaHistoryRomance,Mrs Brown,en,45.0,3.8839129999999997
111479,DramaMusic,CBGB,en,45.0,3.7117720000000003
330697,Drama,Belgica,nl,45.0,3.708558
4548,Drama,The Count of Monte Cristo,fr,45.0,3.662748
15421,DramaHistory,Becket,en,45.0,3.651821
80662,DramaThrillerHorror,Guilty of Romance,ja,45.0,3.6389120000000004
10004,DramaFantasyHorrorThrillerMystery,Desperation,en,45.0,3.636449
2767,DramaRomance,Les Amants du Pont-Neuf,fr,45.0,3.62449
19155,DramaWar,Before the Rain,en,45.0,3.5256489999999996
15992,DramaMysteryThriller,Abandon,en,45.0,3.485213
10190,Drama,Towelhead,en,45.0,3.376907
73686,DramaWar,In Darkness,de,45.0,3.305712
17893,Drama,Camino,es,45.0,3.27121
214081,DramaRomance,A Promise,en,45.0,3.144764
1561,Drama,Mouchette,fr,45.0,3.081852
43461,DramaCrime,Odd Man Out,en,45.0,3.017513
2204,Drama,Alice in the Cities,de,45.0,2.988528
2015,Drama,Secret Sunshine,ko,45.0,2.899364
79777,DramaRomanceWar,In the Land of Blood and Honey,en,45.0,2.7722689999999997
55823,DramaComedyWar,The Great War,it,45.0,2.763792
258034,Drama,4 Moons,es,45.0,2.734851
91186,Drama,A Simple Life,cn,45.0,2.711041
18203,Drama,Big Night,en,45.0,2.702973
126315,Drama,After Lucia,es,45.0,2.5113220000000003
47796,Drama,Mamma Roma,it,45.0,2.4818849999999997
24190,Drama,Time of the Wolf,fr,45.0,2.3795509999999997
14395,DramaRomance,Kabhi Alvida Naa Kehna,hi,45.0,2.37252
211065,DramaHorrorThriller,Proxy,en,45.0,2.344506
52799,DramaRomance,Undertow,es,45.0,2.21023
24584,DramaRomance,Get Real,en,45.0,2.196587
408438,Drama,Indivisible,it,45.0,2.056498
79464,DramaMusicRomance,Rockstar,hi,45.0,2.009033
40423,DramaFantasyMusicRomance,Black Orpheus,pt,45.0,1.8884279999999998
15024,DramaFantasy,The Mists of Avalon,en,44.0,9.594656
33195,DramaThrillerMystery,Triage,en,44.0,9.513010000000001
17941,DramaThriller,Hush,en,44.0,8.753233
29453,Drama,The Magician,sv,44.0,7.6067089999999995
11606,DramaActionThriller,Last Life in the Universe,th,44.0,6.700563000000001
18276,DramaFamily,Hoot,en,44.0,6.429619000000001
334532,Drama,100 Streets,en,44.0,6.195956
401546,DramaThriller,The Dinner,en,44.0,5.175311
307946,Drama,I Smile Back,en,44.0,4.680848999999999
2,DramaCrime,Ariel,fi,44.0,3.8604910000000006
77461,DramaComedy,Where Do We Go Now?,fr,44.0,3.8092019999999995
55785,Drama,Neds,en,44.0,3.668167
31299,DramaRomance,Little Ashes,en,44.0,3.3964980000000002
32054,DramaWar,Hope and Glory,en,44.0,3.3904910000000004
270403,Drama,Gett: The Trial of Viviane Amsalem,he,44.0,3.1035060000000003
16992,DramaRomance,The Boxer,en,44.0,2.997734
332835,DramaComedy,Piku,hi,44.0,2.942711
26955,DramaRomance,Oasis,ko,44.0,2.925034
133365,Drama,The Diary of Anne Frank,en,44.0,2.92322
358807,Drama,The Fits,en,44.0,2.915106
46789,Drama,Submarino,da,44.0,2.898859
133919,DramaRomance,Scenes from a Marriage,sv,44.0,2.8456930000000003
10319,Drama,Woyzeck,de,44.0,2.828665
897,Drama,Aparajito,bn,44.0,2.80051
31023,Drama,Butterfly,es,44.0,2.753674
28774,DramaHorrorScience FictionThriller,Communion,en,44.0,2.6283060000000003
1590,Drama,Copying Beethoven,en,44.0,2.331416
266040,DramaFantasyRomance,Bird People,en,44.0,2.2217759999999998
37973,DramaHorrorThriller,Alone,th,44.0,2.205727
38291,DramaComedyRomance,Educating Rita,en,44.0,2.172275
570,Drama,Fat Girl,fr,44.0,2.063604
7348,DramaScience Fiction,Robinson Crusoe on Mars,en,44.0,2.003358
376869,Drama,Neerja,hi,44.0,1.68625
102000,Drama,Sister,fr,43.0,9.313199000000001
16277,Drama,Skirt Day,fr,43.0,6.675401
34843,DramaTV Movie,Hawking,en,43.0,6.4004959999999995
17136,DramaThriller,The Woman in the Window,en,43.0,6.266655999999999
12723,DramaRomance,Inventing the Abbotts,en,43.0,5.063701
334522,Drama,Alone in Berlin,en,43.0,4.647236
277710,DramaThriller,Anesthesia,en,43.0,4.440982
17113,Drama,The Ballad of Jack and Rose,en,43.0,4.1732309999999995
13793,Drama,Flashbacks of a Fool,en,43.0,3.9366730000000003
29912,Drama,The Robe,en,43.0,3.826281
283708,DramaWar,Far from Men,fr,43.0,3.790687
8047,DramaThriller,Matador,es,43.0,3.518094
14050,DramaHistory,Recount,en,43.0,3.402014
13075,Drama,Sherrybaby,en,43.0,3.319349
8420,DramaRomance,...And God Created Woman,fr,43.0,3.2823900000000004
386501,DramaComedy,Waffle Street,en,43.0,3.22727
32499,DramaRomance,The Bad and the Beautiful,en,43.0,3.12508
214086,DramaRomance,The Face of Love,en,43.0,2.999052
98582,DramaAction,Unit 7,es,43.0,2.977321
51980,DramaRomance,Germinal,en,43.0,2.759302
81857,Drama,Alps,el,43.0,2.747289
130747,DramaActionThrillerCrime,The Guardians,de,43.0,2.7307200000000003
252841,DramaRomance,Highway,hi,43.0,2.6507099999999997
97006,Drama,Temptation: Confessions of a Marriage Counselor,en,43.0,2.557034
42691,Drama,Oedipus Rex,it,43.0,2.425287
111443,DramaThriller,The End,es,43.0,2.367002
367999,DramaComedy,The Last Will Be the Last,it,43.0,2.363169
338065,DramaFamilyRomance,Dil Dhadakne Do,hi,43.0,2.337434
4307,DramaRomance,The Flower of My Secret,es,43.0,2.286788
401698,Drama,Hidden Kisses,fr,43.0,2.1870979999999998
40850,DramaRomanceThriller,Cherrybomb,en,43.0,1.9911889999999999
49367,DramaHistory,Two Sons of Francisco,pt,43.0,1.9621400000000002
53486,Drama,The Family Friend,it,43.0,1.648111
56401,Drama,The Music Never Stopped,en,42.0,13.504064999999999
40085,DramaRomance,"The Long, Hot Summer",en,42.0,12.158012
18214,DramaAction,Black Eagle,en,42.0,7.903055999999999
35838,Drama,Tristana,es,42.0,7.530264
27094,Drama,Lenny,en,42.0,7.285627000000001
34308,Drama,Modigliani,en,42.0,7.275867999999999
13189,DramaFamilyFantasyTV Movie,A Christmas Carol,en,42.0,7.199078
15942,DramaActionCrime,Go Fast,fr,42.0,6.39093
37737,DramaActionRomance,Kites,en,42.0,6.100998000000001
82529,Drama,Combat Girls,de,42.0,5.259607
80530,DramaTV Movie,Magic Beyond Words: The JK Rowling Story,en,42.0,4.786893
374464,DramaFantasyMystery,Planetarium,fr,42.0,4.172155
79553,DramaActionWar,The Front Line,ko,42.0,4.13924
1967,DramaRomance,Ask the Dust,en,42.0,4.049118
31667,DramaCrimeThriller,The Paradine Case,en,42.0,3.983539
2762,DramaCrime,Young and Innocent,en,42.0,3.8248839999999995
18681,DramaMysteryThriller,Eye of the Beholder,en,42.0,3.7730580000000002
264525,DramaComedy,La dictadura perfecta,es,42.0,3.631321
17403,DramaComedyRomance,How to Deal,en,42.0,3.5685309999999997
46920,Drama,La nostra vita,it,42.0,3.4068
312804,Drama,James White,en,42.0,3.2276130000000003
19429,DramaRomanceThriller,Absence of Malice,en,42.0,3.2159400000000002
5145,DramaActionThrillerCrime,The Business,en,42.0,3.10889
10958,DramaThrillerTV Movie,Flight 93,en,42.0,2.990253
16716,DramaFantasy,A Christmas Carol,en,42.0,2.852665
32430,DramaFamily,The Bells of St. Mary's,en,42.0,2.614074
14071,DramaComedyRomance,Dostana,hi,42.0,2.5329580000000003
167221,Drama,Long Live Freedom,it,42.0,2.5130779999999997
328869,Drama,Meadowland,en,42.0,2.407351
159770,Drama,The Dirties,en,42.0,2.382853
359305,DramaCrimeThriller,An Inspector Calls,en,42.0,1.954596
69605,DramaRomance,Written on the Wind,en,42.0,1.9492459999999998
27258,DramaHorrorThriller,Home Movie,en,42.0,1.8602049999999999
85546,Drama,A Better Life,en,42.0,1.678135
27854,DramaHistoryRomanceThriller,For Whom the Bell Tolls,en,41.0,14.373860999999998
18804,DramaRomanceWar,Head in the Clouds,en,41.0,9.073646
415132,DramaThrillerScience Fiction,Ares,fr,41.0,8.873257
22013,Drama,Elmer Gantry,en,41.0,6.409512
19819,Drama,Blue Chips,en,41.0,6.131056
110402,DramaScience Fiction,Hard to Be a God,ru,41.0,5.921772
43418,DramaHistoryWar,Beneath Hill 60,en,41.0,5.661077
308409,DramaFamily,The Commune,da,41.0,5.566138
50365,DramaComedy,Our Day Will Come,fr,41.0,5.208243
1782,DramaThrillerMystery,Afterwards,en,41.0,4.820191
397514,DramaHorror,The Windmill Massacre,en,41.0,4.643175
29592,Drama,Lust for Life,en,41.0,4.478691
340027,Drama,Brain on Fire,en,41.0,4.341687
8316,DramaHistoryHorror,The Countess,en,41.0,4.334512999999999
291151,DramaThrillerHorrorMystery,The Stranger,en,41.0,4.250043
11910,DramaFantasy,Hogfather,en,41.0,4.167059
363841,DramaWarRomance,Guernica,en,41.0,4.068005
2428,DramaHistory,The Greatest Story Ever Told,en,41.0,3.9613419999999997
21168,DramaHorrorThriller,The Reflecting Skin,en,41.0,3.918167
251321,Drama,Aloft,en,41.0,3.8516529999999998
20764,DramaScience FictionThriller,Sleep Dealer,en,41.0,3.750365
19621,DramaActionThrillerCrime,The Hit,en,41.0,3.7295529999999997
33974,DramaRomance,Mammoth,en,41.0,3.586906
13506,DramaWarHistory,Admiral,ru,41.0,3.462653
46592,DramaRomanceWar,Ballad of a Soldier,ru,41.0,3.434242
336805,Drama,Much Loved,fr,41.0,3.3199949999999996
899,DramaRomance,Broken Blossoms,en,41.0,3.185824
41391,DramaRomance,Day of Wrath,da,41.0,3.11968
43469,Drama,Shoeshine,it,41.0,3.11797
320003,Drama,Diary of a Chambermaid,fr,41.0,2.967943
43376,Drama,Diary of a Country Priest,fr,41.0,2.957558
134371,DramaScience FictionMystery,Atlas Shrugged Part II,en,41.0,2.8337470000000002
192558,DramaRomance,Aashiqui 2,hi,41.0,2.831069
26422,DramaForeignRomance,The Pillow Book,en,41.0,2.6903189999999997
31681,DramaWar,Hell in the Pacific,en,41.0,2.664145
37302,DramaFantasyScience FictionThriller,Left Behind,en,41.0,2.663191
42252,DramaWestern,The Missouri Breaks,en,41.0,2.615078
13726,Drama,A Secret,fr,41.0,2.546955
168210,DramaHorror,Bag of Bones,en,41.0,2.539238
82631,Drama,Won't Back Down,en,41.0,2.401289
13986,DramaRomanceComedy,Dil To Pagal Hai,hi,41.0,2.161941
312497,DramaScience Fiction,Ascension,en,41.0,2.097331
43642,DramaMysteryThriller,Abandoned,en,41.0,2.085279
41245,Drama,Peppermint Candy,ko,41.0,1.7859040000000002
34671,DramaForeignHistory,Olga,pt,41.0,1.620858
322740,Drama,Seashore,pt,41.0,1.5449709999999999
21635,DramaThriller,"Sorry, Wrong Number",en,40.0,8.433119
46717,DramaRomance,Intersection,en,40.0,8.295437
101325,Drama,The Forger,en,40.0,7.854464999999999
37936,DramaHorrorThrillerMystery,Happy Birthday to Me,en,40.0,6.558858
4561,Drama,The Story of O,fr,40.0,5.100454
10278,DramaThrillerRomance,Return to Paradise,en,40.0,4.8314580000000005
32081,DramaActionComedyCrime,The Pope of Greenwich Village,en,40.0,4.652503
266058,Drama,A Girl at My Door,ko,40.0,4.502793
343795,Drama,90 Minutes in Heaven,en,40.0,4.222496
240745,Drama,Cymbeline,en,40.0,4.215783999999999
423093,Drama,7 Years,es,40.0,3.946603
24735,DramaMystery,Agnes of God,en,40.0,3.9416889999999998
32047,DramaThrillerCrime,Prince of the City,en,40.0,3.5986269999999996
225044,DramaMusic,"Like Sunday, Like Rain",en,40.0,3.5243269999999995
27726,DramaHorrorFantasy,Q,en,40.0,3.386544
1802,DramaThriller,La Ceremonie,fr,40.0,3.095894
7974,DramaComedy,The Match Factory Girl,fi,40.0,2.994887
31977,Drama,Black,hi,40.0,2.854219
13553,DramaHorror,The Driller Killer,en,40.0,2.773173
1986,Drama,Live and Become,fr,40.0,2.749427
22477,Drama,September,en,40.0,2.724242
347033,Drama,Equity,en,40.0,2.6569990000000003
98205,DramaWar,War Witch,en,40.0,2.6341
20778,DramaActionThrillerCrime,Le Doulos,fr,40.0,2.401164
896,Drama,The World of Apu,bn,40.0,2.381806
50759,Drama,An Autumn Afternoon,ja,40.0,2.357072
51736,DramaRomance,Bloomington,en,40.0,2.312106
364615,DramaCrimeThriller,Toro,es,40.0,2.197914
190853,Drama,Suzanne,fr,40.0,2.057347
26367,DramaComedy,I Can Do Bad All By Myself,en,40.0,1.805018
1976,DramaRomance,Jezebel,en,39.0,11.277225999999999
8588,DramaHistory,Shooting Dogs,en,39.0,10.815760000000001
2895,Drama,The Apostle,en,39.0,9.211739999999999
337,Drama,Monsieur Ibrahim,fr,39.0,8.260823
24634,DramaHorrorThriller,Ghost Story,en,39.0,7.878735000000001
165567,DramaHorrorThrillerMystery,Static,en,39.0,6.941033999999999
254023,DramaComedy,The Humbling,en,39.0,5.27044
16071,DramaRomance,The Cake Eaters,en,39.0,4.7018580000000005
16103,Drama,The Loneliness of the Long Distance Runner,en,39.0,4.5033970000000005
12645,DramaActionThriller,Inhale,en,39.0,4.163207
37924,DramaHorrorThrillerMusic,Sweeney Todd,en,39.0,3.996675
32488,DramaRomance,Days of Wine and Roses,en,39.0,3.9421980000000003
19855,Drama,The War,en,39.0,3.9085959999999997
62441,DramaHistory,United,en,39.0,3.4127059999999996
339145,Drama,The Girl in the Book,en,39.0,3.2808300000000004
197696,Drama,Welcome to New York,en,39.0,3.223466
212606,Drama,A Thousand Times Good Night,no,39.0,3.1863099999999998
253154,Drama,Imperial Dreams,en,39.0,3.0029630000000003
167305,DramaThriller,Kill for Me,en,39.0,3.00147
362136,DramaActionRomance,Prem Ratan Dhan Payo,hi,39.0,2.864948
104634,Drama,Angels of Sex,es,39.0,2.7862669999999996
214210,Drama,Eastern Boys,fr,39.0,2.569986
100683,DramaActionThrillerCrime,Dragon Eyes,en,39.0,2.527832
63193,Drama,Front of the Class,en,39.0,2.480436
402446,DramaThriller,Edge of Winter,en,39.0,2.3942639999999997
286301,Drama,The Dinner,it,39.0,2.3511349999999998
633,DramaHistoryThrillerWar,Soldier of Orange,nl,39.0,2.348745
15484,Drama,Shadows,en,39.0,2.3169310000000003
113329,Drama,Artificial Paradises,pt,39.0,2.2457380000000002
215042,Drama,Metalhead,is,39.0,2.2448669999999997
20993,DramaThriller,Brother 2,ru,39.0,2.131384
45316,DramaForeign,Udaan,hi,39.0,1.9716580000000001
93676,DramaComedy,Someday This Pain Will Be Useful to You,en,39.0,1.678409
1631,Drama,A Real Young Girl,fr,38.0,16.295091
18994,DramaAdventureAction,Tarzan and His Mate,en,38.0,12.73076
25988,DramaRomance,The Sleeping Dictionary,en,38.0,8.281066000000001
13687,DramaComedy,I Want Candy,en,38.0,7.727661
254721,Drama,Stations of the Cross,de,38.0,6.580186
30547,DramaFamily,The Champ,en,38.0,6.463112000000001
10696,DramaRomance,Glitter,en,38.0,5.420686
16162,DramaComedy,The Best Man,en,38.0,5.055141000000001
377278,DramaComedy,After Love,fr,38.0,4.499903
11861,DramaRomance,How To Make An American Quilt,en,38.0,4.485958
177047,Drama,Decoding Annie Parker,en,38.0,3.8805410000000005
27030,DramaRomance,The Earrings of Madame de...,fr,38.0,3.839254
33564,Drama,The Swimmer,en,38.0,3.5898879999999997
43364,Drama,The Life of Oharu,ja,38.0,3.586218
16222,DramaComedyRomance,Whatever It Takes,en,38.0,3.550711
295144,DramaTV Movie,Marvellous,en,38.0,3.448294
25147,DramaRomance,Jude,en,38.0,3.3796769999999996
21039,Drama,Rogue Trader,en,38.0,3.2809839999999997
239103,DramaWar,Run Boy Run,de,38.0,3.21968
31657,DramaRomanceWar,Coming Home,en,38.0,3.176733
72277,DramaMysteryThriller,The Last Wave,en,38.0,3.099222
21043,DramaThriller,The Method,es,38.0,3.049732
390582,DramaHorrorScience FictionThriller,Here Alone,en,38.0,3.010304
336811,Drama,Les Cowboys,fr,38.0,2.985745
48373,DramaMusicRomance,Listen to Your Heart,en,38.0,2.9848939999999997
43680,DramaComedyScience Fiction,Heart of a Dog,ru,38.0,2.870907
20268,DramaCrime,Last Stop 174,pt,38.0,2.813715
26579,Drama,The Heart is Deceitful Above All Things,en,38.0,2.789574
352695,DramaComedy,Joshy,en,38.0,2.678986
334531,Drama,My All American,en,38.0,2.664286
31289,DramaComedy,The Caiman,it,38.0,2.659206
273599,DramaThriller,The Suicide Theory,en,38.0,2.629085
298040,Drama,Gods,pl,38.0,2.445081
2593,Drama,The Fire Within,fr,38.0,2.441347
188761,DramaThriller,The German Doctor,es,38.0,2.358343
15624,DramaRomance,Conversations with Other Women,en,38.0,2.333661
26513,DramaThriller,Punishment Park,en,38.0,2.304455
40815,DramaAdventure,On Guard,fr,38.0,2.264968
22358,Drama,The Island,ru,38.0,2.2423610000000003
343921,DramaThriller,A Deadly Adoption,en,38.0,2.0652169999999996
98120,Drama,Piazza Fontana: The Italian Conspiracy,it,38.0,2.051933
336807,Drama,Fatima,fr,38.0,1.986733
124277,DramaAnimation,The Maker,en,38.0,1.675201
1611,DramaComedy,The Miracle of Bern,de,37.0,12.485973
180951,DramaRomance,Summer in February,en,37.0,10.47983
329829,DramaHistoryRomance,The Girl King,en,37.0,9.227292
36597,Drama,Wuthering Heights,en,37.0,8.747636
27064,Drama,Mishima: A Life in Four Chapters,en,37.0,8.591834
14857,Drama,Personal Effects,en,37.0,7.872864999999999
26036,Drama,Bigger Than Life,en,37.0,6.4574620000000005
13783,DramaHistoryWar,Breaker Morant,en,37.0,6.313297
17661,DramaComedyMusic,Going My Way,en,37.0,5.682778
15771,Drama,Class Action,en,37.0,5.234298
191820,Drama,The Devil's Violinist,en,37.0,4.352904
1816,DramaMusic,A Chorus Line,en,37.0,3.998475
2282,DramaRomance,A nos amours,fr,37.0,3.6093260000000003
41965,DramaFantasyHorror,Paperhouse,en,37.0,3.520171
11600,DramaWar,Redacted,en,37.0,3.494388
19552,DramaRomance,The Scent of Green Papaya,vi,37.0,3.4816519999999995
19823,DramaThriller,Dolan's Cadillac,en,37.0,3.4816480000000003
18019,DramaHistory,Julius Caesar,en,37.0,3.353767
167683,DramaRomance,Reaching for the Moon,pt,37.0,3.318055
25516,DramaActionScience FictionRomanceForeign,Koi... Mil Gaya,hi,37.0,3.273286
15077,DramaCrime,Election 2,en,37.0,3.233724
336203,DramaRomance,Masaan,hi,37.0,3.042652
43566,DramaThriller,Before and After,en,37.0,2.938293
41059,DramaRomance,Make Way for Tomorrow,en,37.0,2.890527
352890,DramaRomance,Morris from America,en,37.0,2.869366
394260,Drama,Sweet Dreams,it,37.0,2.8307919999999998
45035,DramaHistoryThriller,King and the Clown,ko,37.0,2.793366
277713,Drama,Sunset Song,en,37.0,2.710586
12635,DramaMusic,Backbeat,en,37.0,2.487951
38325,DramaThriller,How I Ended This Summer,ru,37.0,2.444839
25838,DramaWar,Devils on the Doorstep,zh,37.0,2.438822
31026,Drama,Distant,tr,37.0,2.432672
19140,DramaFamily,The Pride of the Yankees,en,37.0,2.40977
18729,DramaHistoryWestern,"North and South, Book I",en,37.0,2.238623
29182,DramaCrime,44 Inch Chest,en,37.0,2.237262
193418,Drama,Regret,nl,37.0,2.226212
8221,DramaComedy,What Have I Done to Deserve This?,es,37.0,2.1549150000000004
265226,Drama,The Wonders,it,37.0,2.089044
54580,Drama,Mondays in the Sun,es,37.0,2.061389
415665,Drama,1:54,fr,37.0,2.054256
329718,DramaHistory,Finding Altamira,en,37.0,2.002313
14467,DramaComedyRomance,Jaane Tu... Ya Jaane Na,en,37.0,1.9700540000000002
12586,DramaRomance,Bella,en,37.0,1.6543279999999998
12086,DramaForeign,Machuca,es,37.0,1.570908
24123,DramaComedyRomance,Cake,en,36.0,14.571698999999999
25167,DramaComedyMusic,Bye Bye Birdie,en,36.0,12.535244
26269,DramaCrimeMysteryThriller,Twilight,en,36.0,9.468224000000001
6535,Drama,Talk to Me,en,36.0,7.960831
753,Drama,Faces,en,36.0,7.918417999999999
382501,DramaRomance,Eternity,fr,36.0,7.88175
32395,Drama,The Greatest,en,36.0,7.588652000000001
28005,DramaHistoryRomance,Kama Sutra - A Tale of Love,en,36.0,7.124652
6309,DramaActionThriller,Flood,en,36.0,6.500496
2447,DramaHistory,The Nativity Story,en,36.0,4.68645
9528,DramaRomance,Ladies in Lavender,en,36.0,3.837975
24086,DramaFamilyFantasyScience Fiction,The Boy Who Could Fly,en,36.0,3.791972
40724,DramaRomanceFamily,Anne of Green Gables: The Sequel,en,36.0,3.496181
193380,DramaHistory,Les Miserables,fr,36.0,3.445547
31372,DramaActionAdventure,Samurai I: Musashi Miyamoto,ja,36.0,3.2827599999999997
14788,DramaCrimeMystery,Bubble,en,36.0,3.1852560000000003
19139,Drama,Goal! III : Taking On The World,en,36.0,3.128836
202241,Drama,Mildred Pierce,en,36.0,3.010129
14788,DramaCrimeMystery,Bubble,en,36.0,3.008299
16725,Drama,The Tracey Fragments,en,36.0,2.819298
18292,Drama,George Washington,en,36.0,2.7450740000000002
13210,DramaActionHistoryThrillerWar,The Dam Busters,en,36.0,2.744345
43430,DramaComedyRomance,"The Irony of Fate, or Enjoy Your Bath!",ru,36.0,2.694572
1836,DramaHorror,In My Skin,fr,36.0,2.6862340000000002
47406,Drama,Arabian Nights,it,36.0,2.586007
255709,Drama,Hope,ko,36.0,2.57911
62728,DramaThrillerCrime,Brighton Rock,en,36.0,2.566211
14703,DramaRomance,The Night of the Iguana,en,36.0,2.560454
280840,Drama,Ma Ma,es,36.0,2.5436400000000003
29698,Drama,Ratcatcher,en,36.0,2.45982
188598,Drama,Ilo Ilo,zh,36.0,2.402615
285700,Drama,The Fool,ru,36.0,2.382734
150897,Drama,Paradise: Hope,de,36.0,2.3402580000000004
51409,Drama,The Tree,en,36.0,2.2881560000000003
38984,DramaRomance,Coco Chanel & Igor Stravinsky,fr,36.0,2.277923
88036,DramaMusic,Sparkle,en,36.0,2.2438599999999997
17015,DramaRomance,Persuasion,en,36.0,2.228434
26518,Drama,Old Joy,en,36.0,2.196695
542,DramaRomance,The Crime of Padre Amaro,es,36.0,2.195447
2912,DramaForeignThriller,The Butcher,fr,36.0,2.183945
263105,DramaRomanceComedy,Boy Meets Girl,en,36.0,2.171597
256057,DramaComedy,Gueros,es,36.0,2.159836
186976,Drama,The Golden Dream,es,36.0,2.085179
49964,Drama,Where Is My Friend's House?,fa,36.0,2.050506
42006,DramaWar,Red Sorghum,zh,36.0,2.045228
19354,DramaAnimationAdventureFantasy,The Adventures of Prince Achmed,de,36.0,1.9022709999999998
36210,Drama,Not One Less,zh,36.0,1.8969310000000001
41471,DramaAction,Lone Wolf and Cub: Sword of Vengeance,ja,36.0,1.8397169999999998
37916,DramaComedyRomanceForeign,Swept Away,it,36.0,1.614531
10688,Drama,Hamlet,en,35.0,12.896203
10889,DramaActionThrillerCrime,Gloria,en,35.0,10.0534
75595,Drama,Little Birds,en,35.0,9.920478999999998
19583,Drama,Fierce People,en,35.0,8.695263
296025,Drama,Safelight,en,35.0,8.64958
200511,DramaCrimeThriller,7 Minutes,en,35.0,7.755664
28308,DramaMysteryRomanceThriller,The Body,en,35.0,7.034927000000001
2625,DramaRomance,Mr. Jones,en,35.0,6.579753
1413,DramaRomance,M. Butterfly,en,35.0,6.5169760000000005
33788,DramaThrillerRomance,Possession,en,35.0,6.253597
11145,DramaComedyWesternRomance,The Electric Horseman,en,35.0,5.916187
11650,DramaActionThriller,Five Fingers,en,35.0,5.070446
28571,DramaRomance,The Heiress,en,35.0,4.7253300000000005
66113,DramaThriller,In Her Skin,en,35.0,3.660025
360737,DramaFamily,Center of My World,de,35.0,3.656889
9830,DramaCrime,Haven,en,35.0,3.652969
1829,DramaHistoryRomance,The Story of Adele H,fr,35.0,3.542253
2860,DramaRomance,Claire's Knee,fr,35.0,3.5348559999999996
213015,DramaAction,Unbeatable,cn,35.0,3.293913
133200,Drama,Masquerade,ko,35.0,3.2910160000000004
15179,DramaComedy,"Patrik, Age 1.5",sv,35.0,3.2250389999999998
336199,DramaComedy,Macadam Stories,fr,35.0,3.0419669999999996
21252,Drama,Nil by Mouth,en,35.0,3.035339
19178,DramaComedy,Four Bags Full,fr,35.0,2.9895869999999998
95775,Drama,Clip,sr,35.0,2.989182
19851,DramaHistoryTV Movie,Grey Gardens,en,35.0,2.947074
552,DramaComedyRomance,Bread and Tulips,it,35.0,2.9162470000000003
17903,Drama,A Frozen Flower,ko,35.0,2.722097
47697,DramaRomance,Othello,en,35.0,2.698585
26782,Drama,Shadows of Forgotten Ancestors,uk,35.0,2.559625
24936,DramaCrimeMystery,The Deep End,en,35.0,2.541051
50797,Drama,Burnt by the Sun,ru,35.0,2.4860729999999998
44560,Drama,Aftershock,zh,35.0,2.467618
14626,Drama,Beau Travail,fr,35.0,2.336209
3,DramaComedy,Shadows in Paradise,fi,35.0,2.2921099999999996
